date,platform,total_comments,insecurity_count,insecurity_ratio,negative_count,negative_ratio,失业担忧_count,替代焦虑_count,技能过时_count,职业焦虑_count,未来担忧_count,avg_likes,unique_users
2026-03-06,weibo,52,0,0.0,0,0.0,0,0,0,0,0,,40.0
2026-03-07,bili,1234,19,0.01539708265802269,16,0.012965964343598054,10,7,3,0,0,9.135332252836305,1161.0
2026-03-07,zhihu,226,3,0.01327433628318584,6,0.02654867256637168,1,2,0,0,0,2.690265486725664,188.0
2026-03-07,weibo,157,0,0.0,1,0.006369426751592357,0,0,0,0,0,,148.0
2026-03-08,bili,1319,15,0.011372251705837756,16,0.012130401819560273,6,10,0,0,0,13.50037907505686,1232.0
2026-03-08,zhihu,205,6,0.02926829268292683,0,0.0,1,5,0,0,0,1.3219512195121952,162.0
2026-03-08,weibo,17,0,0.0,0,0.0,0,0,0,0,0,,17.0
2026-03-09,bili,1026,9,0.008771929824561403,11,0.010721247563352826,3,4,1,1,0,14.519493177387915,941.0
2026-03-09,zhihu,243,4,0.01646090534979424,5,0.0205761316872428,2,2,0,0,0,3.674897119341564,185.0
2026-03-09,weibo,31,0,0.0,0,0.0,0,0,0,0,0,,27.0
2026-03-10,bili,1364,14,0.010263929618768328,19,0.013929618768328446,3,9,3,2,0,53.381231671554254,1243.0
2026-03-10,zhihu,270,9,0.03333333333333333,9,0.03333333333333333,4,2,2,1,0,2.751851851851852,229.0
2026-03-10,weibo,18,0,0.0,0,0.0,0,0,0,0,0,,18.0
2026-03-11,bili,1234,13,0.01053484602917342,16,0.012965964343598054,10,3,2,0,0,23.679902755267424,1130.0
2026-03-11,zhihu,412,17,0.0412621359223301,13,0.03155339805825243,12,3,2,0,0,2.533980582524272,342.0
2026-03-11,weibo,32,0,0.0,0,0.0,0,0,0,0,0,,29.0
2026-03-12,bili,847,9,0.010625737898465172,13,0.015348288075560802,4,2,3,1,0,20.403778040141678,795.0
2026-03-12,zhihu,684,20,0.029239766081871343,24,0.03508771929824561,13,5,4,0,0,2.7485380116959064,534.0
2026-03-12,weibo,91,1,0.01098901098901099,0,0.0,0,0,1,0,0,,78.0
2026-03-13,bili,1057,21,0.019867549668874173,16,0.015137180700094607,16,6,2,0,0,26.43519394512772,999.0
2026-03-13,zhihu,636,6,0.009433962264150943,4,0.006289308176100629,5,1,0,0,0,1.5424528301886793,449.0
2026-03-13,weibo,36,0,0.0,0,0.0,0,0,0,0,0,,34.0
2026-03-14,bili,1263,17,0.013460015835312747,8,0.006334125098970704,9,7,2,0,0,13.045922406967538,1189.0
2026-03-14,zhihu,294,6,0.02040816326530612,5,0.017006802721088437,4,1,1,0,0,2.064625850340136,233.0
2026-03-14,weibo,26,0,0.0,0,0.0,0,0,0,0,0,,25.0
2026-03-15,bili,1368,10,0.007309941520467836,11,0.00804093567251462,5,2,3,0,0,13.992690058479532,1291.0
2026-03-15,zhihu,253,4,0.015810276679841896,3,0.011857707509881422,1,3,0,0,0,1.5889328063241106,191.0
2026-03-15,weibo,504,8,0.015873015873015872,11,0.021825396825396824,2,4,2,0,0,,383.0
2026-03-15,xhs,123,0,0.0,0,0.0,0,0,0,0,0,1.951219512195122,88.0
2026-03-16,bili,1297,8,0.006168080185042405,12,0.009252120277563608,4,3,1,0,0,5.4811102544333075,1194.0
2026-03-16,zhihu,339,6,0.017699115044247787,2,0.0058997050147492625,3,3,2,0,0,1.87905604719764,261.0
2026-03-16,weibo,119,1,0.008403361344537815,1,0.008403361344537815,1,0,0,0,0,,83.0
2026-03-17,bili,1215,17,0.013991769547325103,18,0.014814814814814815,10,5,1,2,1,7.078189300411522,1130.0
2026-03-17,zhihu,353,7,0.019830028328611898,11,0.031161473087818695,1,2,1,3,0,4.3229461756373935,288.0
2026-03-17,weibo,11,0,0.0,0,0.0,0,0,0,0,0,,11.0
2026-03-18,bili,1318,14,0.010622154779969651,21,0.015933232169954476,8,4,1,0,1,23.103945371775417,1192.0
2026-03-18,zhihu,503,17,0.033797216699801194,10,0.019880715705765408,10,5,0,2,0,6.612326043737575,432.0
2026-03-18,weibo,9,0,0.0,0,0.0,0,0,0,0,0,,8.0
2026-03-19,bili,1460,20,0.0136986301369863,24,0.01643835616438356,10,7,4,0,0,14.79109589041096,1335.0
2026-03-19,zhihu,876,21,0.023972602739726026,14,0.01598173515981735,9,12,0,1,1,7.761415525114155,718.0
2026-03-19,weibo,7,0,0.0,0,0.0,0,0,0,0,0,,7.0
2026-03-20,bili,1569,15,0.009560229445506692,24,0.015296367112810707,10,3,1,0,1,7.672402804333971,1436.0
2026-03-20,zhihu,936,29,0.030982905982905984,22,0.023504273504273504,11,14,4,1,1,4.919871794871795,746.0
2026-03-21,bili,1302,26,0.019969278033794162,16,0.01228878648233487,20,6,1,0,0,10.38479262672811,1211.0
2026-03-21,zhihu,688,29,0.04215116279069767,13,0.0188953488372093,21,5,2,0,2,5.2354651162790695,544.0
2026-03-22,bili,1518,24,0.015810276679841896,39,0.025691699604743084,19,5,0,0,1,10.146903820816865,1383.0
2026-03-22,zhihu,608,23,0.03782894736842105,15,0.024671052631578948,13,7,2,1,0,5.03125,480.0
2026-03-22,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-03-23,bili,1673,25,0.014943215780035863,30,0.017931858936043037,19,7,1,0,0,11.997011356843993,1555.0
2026-03-23,zhihu,752,32,0.0425531914893617,16,0.02127659574468085,16,15,1,1,0,8.017287234042554,629.0
2026-03-23,xhs,12,1,0.08333333333333333,1,0.08333333333333333,1,0,0,0,0,4.25,11.0
2026-03-24,bili,1591,22,0.013827781269641735,23,0.014456316781898177,11,7,3,0,1,6.155248271527341,1472.0
2026-03-24,zhihu,956,66,0.06903765690376569,18,0.01882845188284519,31,30,6,3,0,5.0407949790794975,797.0
2026-03-24,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-03-24,xhs,7,0,0.0,0,0.0,0,0,0,0,0,0.0,7.0
2026-03-25,bili,1584,20,0.012626262626262626,32,0.020202020202020204,15,1,2,0,2,15.498737373737374,1477.0
2026-03-25,zhihu,558,27,0.04838709677419355,13,0.023297491039426525,17,10,1,0,0,19.987455197132615,472.0
2026-03-25,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-03-26,bili,1951,17,0.008713480266529985,29,0.01486417221937468,13,1,4,0,0,9.613531522296258,1778.0
2026-03-26,zhihu,853,12,0.01406799531066823,13,0.015240328253223915,6,6,1,0,0,3.7526377491207503,724.0
2026-03-26,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-03-27,bili,244,4,0.01639344262295082,4,0.01639344262295082,2,1,1,0,0,0.7950819672131147,224.0
2026-03-27,zhihu,775,35,0.04516129032258064,15,0.01935483870967742,17,19,3,1,0,4.429677419354839,646.0
2026-03-27,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-03-28,bili,133,3,0.022556390977443608,2,0.015037593984962405,1,2,0,0,0,0.9774436090225563,124.0
2026-03-28,zhihu,566,12,0.02120141342756184,16,0.028268551236749116,7,5,2,0,0,9.287985865724382,505.0
2026-03-28,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-03-29,bili,155,0,0.0,2,0.012903225806451613,0,0,0,0,0,0.47096774193548385,143.0
2026-03-29,zhihu,380,6,0.015789473684210527,12,0.031578947368421054,3,0,3,0,0,1.1921052631578948,316.0
2026-03-30,bili,27,0,0.0,1,0.037037037037037035,0,0,0,0,0,0.5925925925925926,24.0
2026-03-30,zhihu,264,4,0.015151515151515152,9,0.03409090909090909,2,1,1,0,0,1.625,211.0
2026-03-30,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-03-31,zhihu,241,3,0.012448132780082987,5,0.02074688796680498,0,3,0,0,0,1.3360995850622406,192.0
2026-03-31,weibo,1,0,0.0,0,0.0,0,0,0,0,0,,1.0
2026-04-01,zhihu,227,4,0.01762114537444934,9,0.039647577092511016,2,2,0,0,0,4.8370044052863435,182.0
2026-04-02,zhihu,329,4,0.0121580547112462,12,0.0364741641337386,2,2,0,0,0,4.37082066869301,277.0
2026-04-03,zhihu,354,7,0.01977401129943503,12,0.03389830508474576,6,2,0,0,0,3.0762711864406778,304.0
2026-04-04,zhihu,273,4,0.014652014652014652,7,0.02564102564102564,2,2,1,0,0,7.772893772893773,220.0
2026-04-04,weibo,2,0,0.0,0,0.0,0,0,0,0,0,,2.0
2026-04-05,zhihu,416,9,0.021634615384615384,9,0.021634615384615384,2,5,1,0,1,3.9615384615384617,304.0
2026-04-06,zhihu,359,3,0.008356545961002786,7,0.019498607242339833,1,0,1,1,0,3.596100278551532,301.0
2026-04-07,zhihu,446,3,0.006726457399103139,6,0.013452914798206279,1,0,2,0,0,1.9147982062780269,357.0
2026-04-08,zhihu,684,7,0.01023391812865497,16,0.023391812865497075,2,1,3,1,0,3.706140350877193,523.0
2026-04-08,weibo,5,0,0.0,0,0.0,0,0,0,0,0,,5.0
2026-04-09,zhihu,580,28,0.04827586206896552,12,0.020689655172413793,17,6,6,1,0,1.4344827586206896,446.0
2026-04-09,weibo,5,0,0.0,0,0.0,0,0,0,0,0,,5.0
2026-04-10,zhihu,570,13,0.02280701754385965,20,0.03508771929824561,6,6,3,0,0,2.854385964912281,423.0
2026-04-10,weibo,460,2,0.004347826086956522,6,0.013043478260869565,1,1,0,0,0,,337.0
2026-04-11,zhihu,408,2,0.004901960784313725,7,0.01715686274509804,1,0,0,1,0,3.2573529411764706,334.0
2026-04-11,weibo,450,1,0.0022222222222222222,6,0.013333333333333334,1,0,0,0,0,,382.0
2026-04-12,zhihu,235,5,0.02127659574468085,3,0.01276595744680851,1,2,2,0,0,0.4127659574468085,179.0
2026-04-12,weibo,1643,6,0.0036518563603164943,32,0.019476567255021303,2,1,3,0,0,,1297.0
2026-04-13,zhihu,71,6,0.08450704225352113,8,0.11267605633802817,4,1,1,0,0,0.323943661971831,42.0
2026-04-13,weibo,1462,11,0.007523939808481532,20,0.013679890560875513,8,2,1,0,0,,1214.0
2024-10-12,all,9,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-13,all,7,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-14,all,2,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-15,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-16,all,5,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-17,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-18,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-21,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-22,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-24,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-25,all,8,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-26,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-27,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-28,all,2,0,0.0,0,0.0,0,0,0,0,0,,
2024-10-30,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-11-04,all,2,0,0.0,0,0.0,0,0,0,0,0,,
2024-11-05,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-11-07,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-11-14,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-11-18,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-11-29,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-12-03,all,2,0,0.0,0,0.0,0,0,0,0,0,,
2024-12-11,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-12-12,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-12-13,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-12-21,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2024-12-30,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-02,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-07,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-19,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-27,all,24,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-28,all,45,0,0.0,1,0.022222222222222223,0,0,0,0,0,,
2025-01-29,all,21,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-30,all,6,0,0.0,0,0.0,0,0,0,0,0,,
2025-01-31,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-01,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-06,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-08,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-09,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-11,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-12,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-13,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-14,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-15,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-16,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-17,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-18,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-02-27,all,2,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-01,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-02,all,6,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-03,all,14,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-04,all,6,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-05,all,5,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-06,all,6,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-07,all,9,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-09,all,3,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-10,all,2,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-16,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-27,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-28,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-29,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-03-31,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-04-01,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-04-17,all,3,0,0.0,0,0.0,0,0,0,0,0,,
2025-04-29,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-05-02,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-05-04,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-05-25,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-02,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-04,all,1,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-08,all,23,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-09,all,46,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-10,all,157,1,0.006369426751592357,0,0.0,0,0,1,0,0,,
2025-06-11,all,54,1,0.018518518518518517,0,0.0,1,0,0,0,0,,
2025-06-12,all,50,0,0.0,1,0.02,0,0,0,0,0,,
2025-06-13,all,58,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-14,all,53,1,0.018867924528301886,0,0.0,0,0,1,0,0,,
2025-06-15,all,25,1,0.04,0,0.0,0,0,0,1,0,,
2025-06-16,all,38,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-17,all,43,3,0.06976744186046512,1,0.023255813953488372,0,0,3,0,0,,
2025-06-18,all,25,1,0.04,0,0.0,0,0,1,0,0,,
2025-06-19,all,15,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-20,all,19,0,0.0,2,0.10526315789473684,0,0,0,0,0,,
2025-06-21,all,11,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-22,all,41,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-23,all,37,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-24,all,26,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-25,all,96,0,0.0,2,0.020833333333333332,0,0,0,0,0,,
2025-06-26,all,68,0,0.0,1,0.014705882352941176,0,0,0,0,0,,
2025-06-27,all,40,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-28,all,39,0,0.0,1,0.02564102564102564,0,0,0,0,0,,
2025-06-29,all,33,0,0.0,0,0.0,0,0,0,0,0,,
2025-06-30,all,34,0,0.0,1,0.029411764705882353,0,0,0,0,0,,
2025-07-01,all,23,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-02,all,16,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-03,all,22,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-04,all,63,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-05,all,80,0,0.0,1,0.0125,0,0,0,0,0,,
2025-07-06,all,105,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-07,all,58,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-08,all,54,0,0.0,1,0.018518518518518517,0,0,0,0,0,,
2025-07-09,all,37,0,0.0,1,0.02702702702702703,0,0,0,0,0,,
2025-07-10,all,24,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-11,all,27,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-12,all,67,0,0.0,4,0.05970149253731343,0,0,0,0,0,,
2025-07-13,all,73,2,0.0273972602739726,2,0.0273972602739726,0,0,1,1,0,,
2025-07-14,all,45,0,0.0,2,0.044444444444444446,0,0,0,0,0,,
2025-07-15,all,43,0,0.0,4,0.09302325581395349,0,0,0,0,0,,
2025-07-16,all,36,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-17,all,52,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-18,all,35,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-19,all,22,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-20,all,33,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-21,all,23,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-22,all,32,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-23,all,13,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-24,all,11,0,0.0,1,0.09090909090909091,0,0,0,0,0,,
2025-07-25,all,22,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-26,all,5,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-27,all,6,0,0.0,1,0.16666666666666666,0,0,0,0,0,,
2025-07-28,all,5,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-29,all,15,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-30,all,16,0,0.0,0,0.0,0,0,0,0,0,,
2025-07-31,all,10,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-01,all,6,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-02,all,12,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-03,all,12,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-04,all,11,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-05,all,7,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-06,all,3,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-07,all,12,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-08,all,10,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-09,all,7,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-10,all,3,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-11,all,11,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-12,all,4,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-13,all,9,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-14,all,7,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-15,all,6,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-16,all,3,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-17,all,3,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-18,all,26,0,0.0,1,0.038461538461538464,0,0,0,0,0,,
2025-08-19,all,22,1,0.045454545454545456,0,0.0,0,0,0,1,0,,
2025-08-20,all,19,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-21,all,14,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-22,all,12,0,0.0,1,0.08333333333333333,0,0,0,0,0,,
2025-08-23,all,8,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-24,all,12,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-25,all,7,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-26,all,13,1,0.07692307692307693,0,0.0,0,1,0,0,0,,
2025-08-27,all,55,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-28,all,114,0,0.0,3,0.02631578947368421,0,0,0,0,0,,
2025-08-29,all,20,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-30,all,16,0,0.0,0,0.0,0,0,0,0,0,,
2025-08-31,all,17,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-01,all,11,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-02,all,13,1,0.07692307692307693,0,0.0,0,1,0,0,0,,
2025-09-03,all,138,0,0.0,3,0.021739130434782608,0,0,0,0,0,,
2025-09-04,all,54,0,0.0,1,0.018518518518518517,0,0,0,0,0,,
2025-09-05,all,45,1,0.022222222222222223,0,0.0,0,0,0,0,1,,
2025-09-06,all,28,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-07,all,44,0,0.0,1,0.022727272727272728,0,0,0,0,0,,
2025-09-08,all,12,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-09,all,14,1,0.07142857142857142,0,0.0,1,0,0,0,0,,
2025-09-10,all,8,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-11,all,24,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-12,all,8,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-13,all,16,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-14,all,35,0,0.0,2,0.05714285714285714,0,0,0,0,0,,
2025-09-15,all,89,1,0.011235955056179775,1,0.011235955056179775,0,1,0,0,0,,
2025-09-16,all,41,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-17,all,15,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-18,all,16,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-19,all,41,0,0.0,1,0.024390243902439025,0,0,0,0,0,,
2025-09-20,all,145,1,0.006896551724137931,4,0.027586206896551724,0,0,1,0,0,,
2025-09-21,all,184,0,0.0,1,0.005434782608695652,0,0,0,0,0,,
2025-09-22,all,103,0,0.0,1,0.009708737864077669,0,0,0,0,0,,
2025-09-23,all,60,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-24,all,120,1,0.008333333333333333,2,0.016666666666666666,0,0,0,1,0,,
2025-09-25,all,132,1,0.007575757575757576,5,0.03787878787878788,0,0,1,0,0,,
2025-09-26,all,60,2,0.03333333333333333,0,0.0,1,1,0,0,0,,
2025-09-27,all,59,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-28,all,61,0,0.0,2,0.03278688524590164,0,0,0,0,0,,
2025-09-29,all,31,0,0.0,0,0.0,0,0,0,0,0,,
2025-09-30,all,42,1,0.023809523809523808,0,0.0,0,1,0,0,0,,
2025-10-01,all,19,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-02,all,28,0,0.0,1,0.03571428571428571,0,0,0,0,0,,
2025-10-03,all,48,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-04,all,57,1,0.017543859649122806,1,0.017543859649122806,0,1,0,0,0,,
2025-10-05,all,42,1,0.023809523809523808,0,0.0,0,0,1,0,0,,
2025-10-06,all,18,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-07,all,25,0,0.0,1,0.04,0,0,0,0,0,,
2025-10-08,all,129,2,0.015503875968992248,1,0.007751937984496124,1,1,0,1,0,,
2025-10-09,all,185,2,0.010810810810810811,4,0.021621621621621623,0,2,0,0,0,,
2025-10-10,all,85,1,0.011764705882352941,4,0.047058823529411764,1,1,0,0,0,,
2025-10-11,all,41,0,0.0,3,0.07317073170731707,0,0,0,0,0,,
2025-10-12,all,27,0,0.0,2,0.07407407407407407,0,0,0,0,0,,
2025-10-13,all,29,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-14,all,32,0,0.0,1,0.03125,0,0,0,0,0,,
2025-10-15,all,57,0,0.0,1,0.017543859649122806,0,0,0,0,0,,
2025-10-16,all,26,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-17,all,46,0,0.0,1,0.021739130434782608,0,0,0,0,0,,
2025-10-18,all,32,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-19,all,22,1,0.045454545454545456,0,0.0,0,0,1,0,0,,
2025-10-20,all,15,0,0.0,1,0.06666666666666667,0,0,0,0,0,,
2025-10-21,all,33,1,0.030303030303030304,0,0.0,0,1,0,0,0,,
2025-10-22,all,53,0,0.0,1,0.018867924528301886,0,0,0,0,0,,
2025-10-23,all,46,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-24,all,83,0,0.0,2,0.024096385542168676,0,0,0,0,0,,
2025-10-25,all,57,1,0.017543859649122806,1,0.017543859649122806,1,0,0,0,0,,
2025-10-26,all,79,1,0.012658227848101266,1,0.012658227848101266,1,0,0,0,0,,
2025-10-27,all,98,1,0.01020408163265306,1,0.01020408163265306,0,1,0,0,0,,
2025-10-28,all,123,1,0.008130081300813009,4,0.032520325203252036,1,0,0,0,0,,
2025-10-29,all,51,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-30,all,50,0,0.0,0,0.0,0,0,0,0,0,,
2025-10-31,all,33,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-01,all,23,1,0.043478260869565216,0,0.0,0,0,1,0,0,,
2025-11-02,all,84,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-03,all,22,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-04,all,12,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-05,all,48,1,0.020833333333333332,0,0.0,0,0,1,0,0,,
2025-11-06,all,67,1,0.014925373134328358,0,0.0,1,0,0,0,0,,
2025-11-07,all,69,1,0.014492753623188406,0,0.0,0,1,0,0,0,,
2025-11-08,all,52,0,0.0,2,0.038461538461538464,0,0,0,0,0,,
2025-11-09,all,69,5,0.07246376811594203,0,0.0,3,1,0,0,1,,
2025-11-10,all,78,1,0.01282051282051282,3,0.038461538461538464,0,1,0,0,0,,
2025-11-11,all,155,0,0.0,1,0.0064516129032258064,0,0,0,0,0,,
2025-11-12,all,74,1,0.013513513513513514,0,0.0,1,0,0,0,0,,
2025-11-13,all,34,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-14,all,34,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-15,all,31,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-16,all,143,0,0.0,4,0.027972027972027972,0,0,0,0,0,,
2025-11-17,all,67,0,0.0,1,0.014925373134328358,0,0,0,0,0,,
2025-11-18,all,37,1,0.02702702702702703,0,0.0,1,0,0,0,0,,
2025-11-19,all,44,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-20,all,52,0,0.0,1,0.019230769230769232,0,0,0,0,0,,
2025-11-21,all,56,0,0.0,1,0.017857142857142856,0,0,0,0,0,,
2025-11-22,all,52,0,0.0,1,0.019230769230769232,0,0,0,0,0,,
2025-11-23,all,31,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-24,all,42,1,0.023809523809523808,0,0.0,0,1,0,0,0,,
2025-11-25,all,70,0,0.0,0,0.0,0,0,0,0,0,,
2025-11-26,all,75,1,0.013333333333333334,2,0.02666666666666667,1,0,0,0,0,,
